name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
quezon city,12/2/2020,30.6,24.9,27.7,34.7,24.9,30.3,22.9,75.5,0.002,100,4.17,rain,0,0,23.4,18.5,347.4,1008.5,73.6,9.7,121.2,10.6,6,,2020-12-02T06:05:49,2020-12-02T17:24:40,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,12/3/2020,30.2,25.1,28.1,36.3,25.1,31.7,24.2,79.8,0.009,100,8.33,rain,0,0,16.2,18,332,1007.7,82.6,8.9,80.7,6.9,4,,2020-12-03T06:06:22,2020-12-03T17:24:54,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,12/4/2020,29,25.2,27.2,33.6,25.2,29.4,23.5,80.4,0.198,100,16.67,rain,0,0,26.3,14.1,39.4,1008.2,83.8,9.1,53.2,4.5,2,,2020-12-04T06:06:56,2020-12-04T17:25:09,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,12/5/2020,30.6,25,27.8,36.3,25,31.1,24.4,82.5,0.921,100,8.33,rain,0,0,25.2,13.3,30.9,1009.7,66.1,9.5,85.4,7.6,5,,2020-12-05T06:07:31,2020-12-05T17:25:24,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,12/6/2020,31.7,24.8,28.1,37.4,24.8,31.4,24.1,79.7,3.008,100,12.5,rain,0,0,32,21.9,38.8,1010.2,71.8,9.5,93.6,8,4,,2020-12-06T06:08:05,2020-12-06T17:25:41,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,12/7/2020,28,25.7,26.9,32.6,25.7,29.6,24.5,86.6,1.731,100,25,rain,0,0,50.4,20.9,279.2,1010.1,79.8,9.5,29.2,2.6,2,,2020-12-07T06:08:39,2020-12-07T17:25:59,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,12/8/2020,31.5,24.3,27.8,38.5,24.3,30.6,24.1,80.9,9.995,100,12.5,rain,0,0,33.1,28.2,78.7,1010.8,67.8,9.2,107.8,9.3,5,,2020-12-08T06:09:13,2020-12-08T17:26:17,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,F0027,98433099999,E0758,98425099999"
quezon city,12/9/2020,31,25.2,27.4,36.6,25.2,29.8,23.9,81.9,22.146,100,12.5,rain,0,0,28.1,16,348.6,1009.8,70.5,9.8,114,9.9,5,,2020-12-09T06:09:47,2020-12-09T17:26:37,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98432099999,98429099999,C6CX3,98428099999,98430099999,E0758,98425099999,RPLC,98327099999,RPLL,C6BR3,F0027,98433099999"
quezon city,12/10/2020,27.9,23.8,26.1,32.1,23.8,27.4,24.3,89.7,8.007,100,16.67,rain,0,0,28.4,15.7,318.2,1009.9,88.2,8.2,40.9,3.5,2,,2020-12-10T06:10:21,2020-12-10T17:26:58,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,12/11/2020,33,23.8,28,39.3,23.8,31.3,24.2,80.7,0,0,0,,0,0,17.6,18.3,90.7,1010.1,40,7.9,103.3,9,5,,2020-12-11T06:10:54,2020-12-11T17:27:19,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,F0027,98433099999,E0758,98425099999"
quezon city,12/12/2020,31.1,24.8,28.2,37.8,24.8,31.6,24,78.7,0,0,0,,0,0,23.8,14.5,57.8,1009.5,50.6,9.5,133.3,11.5,6,,2020-12-12T06:11:28,2020-12-12T17:27:42,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,12/13/2020,31.3,24.8,28.1,37.6,24.8,31.9,24,78.8,0.761,100,4.17,rain,0,0,20.5,12.7,98.9,1009.3,60.2,9.6,75.5,6.4,3,,2020-12-13T06:12:01,2020-12-13T17:28:05,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,12/14/2020,31.9,23.8,28.3,37.4,23.8,31.3,23.2,74.5,0,0,0,,0,0,21.6,13.8,94.2,1010.3,46,9.5,94.1,8.2,3,,2020-12-14T06:12:34,2020-12-14T17:28:29,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,12/15/2020,30.7,24.2,27.9,35.5,24.2,30.4,23.1,75.6,1.126,100,8.33,rain,0,0,35.3,22.2,76.9,1011.6,63.3,9.6,106,9.1,6,,2020-12-15T06:13:07,2020-12-15T17:28:54,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,12/16/2020,32.2,23.9,27.9,35.7,23.9,29.8,22.1,71.5,0,0,0,,0,0,36.4,21.1,75.1,1012.4,51.3,9.5,115.5,10,5,,2020-12-16T06:13:40,2020-12-16T17:29:20,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,12/17/2020,31,23.4,26.6,35.4,23.4,28.1,23,80.9,3.11,100,25,rain,0,0,64.8,39.3,57.3,1011.8,64.5,9.5,93,8,5,,2020-12-17T06:14:12,2020-12-17T17:29:47,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,12/18/2020,30.5,24,26.5,35,24,27.8,23.1,82.4,1.221,100,25,rain,0,0,54,17.5,51.9,1010.8,87,9.1,94.5,8.2,4,,2020-12-18T06:14:43,2020-12-18T17:30:14,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,12/19/2020,26.9,23.9,25.1,30.2,23.9,25.3,23.5,91,20.172,100,20.83,rain,0,0,51.5,19.2,16.4,1009.8,96.8,7.2,70.2,6.1,5,,2020-12-19T06:15:15,2020-12-19T17:30:42,0.15,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,12/20/2020,30.8,23.9,26.5,35.6,23.9,28.2,23.7,85.6,2.517,100,25,rain,0,0,47.5,21.2,57.7,1010.6,82.8,9.1,91.1,7.9,5,,2020-12-20T06:15:45,2020-12-20T17:31:11,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,12/21/2020,29.9,23.8,26.7,34.9,23.8,28.9,23.4,82.2,0.071,100,16.67,rain,0,0,35.3,13.6,72.3,1010.2,79.6,9.4,68.5,6,3,,2020-12-21T06:16:16,2020-12-21T17:31:40,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,12/22/2020,31.3,23.9,26.7,36.5,23.9,28,22.1,76.9,0.03,100,4.17,rain,0,0,36,15.7,70.4,1010.8,62.2,10.1,94.1,8.2,4,,2020-12-22T06:16:45,2020-12-22T17:32:11,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,12/23/2020,32.8,24.3,27.8,36.8,24.3,30,22.5,74,0.001,100,4.17,rain,0,0,25.6,19.8,111.8,1011.5,45.6,10,152.6,13.2,6,,2020-12-23T06:17:15,2020-12-23T17:32:41,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,12/24/2020,31.2,23.7,27.4,37.2,23.7,29.4,22,72.9,0,0,0,,0,0,15.1,14.6,87.7,1012.3,39.1,10.4,126.3,10.9,5,,2020-12-24T06:17:43,2020-12-24T17:33:12,0.31,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"98432099999,98429099999,C6CX3,RPLC,98327099999,98428099999,98434099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,12/25/2020,32.4,23.2,27.4,37.2,23.2,29.1,21.7,71.9,0.004,100,4.17,rain,0,0,26.6,16.2,102.9,1011.6,51.5,10,101.8,8.9,4,,2020-12-25T06:18:11,2020-12-25T17:33:44,0.34,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,12/26/2020,30,25,26.9,34.8,25,28.6,23.1,80.2,11.423,100,20.83,rain,0,0,43.2,16,72.1,1011.3,76.1,9.5,101.7,8.6,5,,2020-12-26T06:18:38,2020-12-26T17:34:16,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,12/27/2020,25.7,24,24.7,25.7,24,24.7,22.8,89.6,44.462,100,25,rain,0,0,36.7,18.5,15.5,1010.1,94.8,8.7,29.8,2.7,1,,2020-12-27T06:19:05,2020-12-27T17:34:49,0.4,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,12/28/2020,30.9,23.7,27.1,37.6,23.7,29.5,23,79.3,0,0,0,,0,0,16.2,14.9,133.5,1009.3,73.3,9.4,117.8,10.3,5,,2020-12-28T06:19:31,2020-12-28T17:35:22,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,12/29/2020,31.9,25,28.1,39.1,25,30.8,23.7,78,11.756,100,8.33,rain,0,0,12.6,19.4,103.1,1009.1,66.9,9.7,116.9,10.1,4,,2020-12-29T06:19:56,2020-12-29T17:35:55,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,12/30/2020,31,24.7,27.6,38.9,24.7,30.5,24,81.8,3.647,100,8.33,rain,0,0,34.6,15.1,3.8,1009.5,56.3,9.3,96.7,8.5,4,,2020-12-30T06:20:20,2020-12-30T17:36:29,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,12/31/2020,29,25.1,27.1,31.2,25.1,28.1,19.5,63.3,1.443,100,8.33,rain,0,0,72,69.3,16.8,1011,85.8,10,87,7.3,4,,2020-12-31T06:20:44,2020-12-31T17:37:03,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,1/1/2021,28,23.2,26,29.7,23.2,26.7,19.9,69.3,0.835,100,4.17,rain,0,0,41.8,19.7,35.7,1012.6,81.4,9.5,75.1,6.6,3,,2021-01-01T06:21:07,2021-01-01T17:37:37,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,1/2/2021,29.8,22.9,26.6,33,22.9,27.9,21.1,72.2,4.635,100,4.17,rain,0,0,41.4,19.2,36.4,1011.9,71.5,9.6,139.8,12.1,7,,2021-01-02T06:21:28,2021-01-02T17:38:12,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,1/3/2021,27.9,23.3,25.3,30.5,23.3,25.5,22.6,85.6,42.365,100,16.67,rain,0,0,32.4,19.1,32.7,1011.6,83.4,9.2,26,2.3,2,,2021-01-03T06:21:49,2021-01-03T17:38:47,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,1/4/2021,31.1,23.2,27.2,36.6,23.2,29.4,23,79.1,0.328,100,8.33,rain,0,0,36.7,25.3,34.5,1011.3,62,9.4,107.4,9.4,6,,2021-01-04T06:22:09,2021-01-04T17:39:21,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,1/5/2021,29.1,24.1,26.6,33.7,24.1,28.4,22.8,80,1.387,100,25,rain,0,0,43.2,16.8,78.7,1011.5,63.9,9.8,81.1,7,5,,2021-01-05T06:22:28,2021-01-05T17:39:57,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,1/6/2021,32.8,22.3,27.5,36.8,22.3,29.2,21.9,72.7,0,0,0,,0,0,39.6,19.8,81.7,1010.8,46,9.8,108.3,9.3,5,,2021-01-06T06:22:47,2021-01-06T17:40:32,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,1/7/2021,30.1,22.9,26.5,35.1,22.9,28.1,22.3,78,0.032,100,16.67,rain,0,0,32,15.3,77,1010.6,70,9.6,83.1,7.2,3,,2021-01-07T06:23:04,2021-01-07T17:41:07,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,1/8/2021,30,22.4,26.8,33.3,22.4,28.1,21.9,75.2,0,0,0,,0,0,39.2,16.4,45.4,1010.4,76.6,9.7,85.8,7.4,4,,2021-01-08T06:23:20,2021-01-08T17:41:42,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98432099999,98429099999,C6CX3,98428099999,98430099999,E0758,98425099999,RPLC,98327099999,98434099999,RPLL,C6BR3,98433099999"
quezon city,1/9/2021,30.1,24.3,26.6,32.7,24.3,27.4,20,67.2,0,0,0,,0,0,45,21.4,49.7,1011.4,78.2,9.6,118.7,10.2,6,,2021-01-09T06:23:35,2021-01-09T17:42:17,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,1/10/2021,28.8,23.3,26,33.8,23.3,26.6,19.5,67.7,0,0,0,,0,0,50,25.2,64.9,1012.3,80.3,9.6,109.3,9.4,5,,2021-01-10T06:23:49,2021-01-10T17:42:52,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,1/11/2021,28.6,22.3,25.4,30,22.3,25.8,19.2,69.3,0,0,0,,0,0,43.9,28.8,82.5,1012.9,70,9.5,89.4,7.7,5,,2021-01-11T06:24:02,2021-01-11T17:43:27,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,1/12/2021,28.7,22.4,25.6,29.7,22.4,26,18.5,65.5,0,0,0,,0,0,24.8,21.8,9.2,1012.5,75.3,9.4,105.9,9,5,,2021-01-12T06:24:14,2021-01-12T17:44:02,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,1/13/2021,28.2,20.9,25.3,30.1,20.9,25.7,20.1,73.3,0,0,0,,0,0,43.2,17,20.1,1011.8,68.9,9.3,65,5.6,3,,2021-01-13T06:24:25,2021-01-13T17:44:37,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,1/14/2021,30,22.8,26.5,34,22.8,27.6,21.3,73.7,0,0,0,,0,0,34.9,15.2,51.5,1011,66.5,9.2,81.3,7,4,,2021-01-14T06:24:35,2021-01-14T17:45:12,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,1/15/2021,30,24.7,27,34.1,24.7,28.4,21.9,73.8,0,0,0,,0,0,26.6,17.9,85.5,1009.9,81.6,9.5,90.7,8,6,,2021-01-15T06:24:43,2021-01-15T17:45:47,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,1/16/2021,30,23.2,26.8,33.3,23.2,27.9,21.2,71.6,0,0,0,,0,0,32.8,15.5,76.3,1010,64.8,9.6,61.5,5.5,2,,2021-01-16T06:24:51,2021-01-16T17:46:21,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,1/17/2021,30,23.8,26.7,32.4,23.8,27.5,20.7,70.4,1.223,100,8.33,rain,0,0,46.8,17.5,56.9,1010.6,87.1,9.5,100.4,8.8,5,,2021-01-17T06:24:57,2021-01-17T17:46:55,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,1/18/2021,29.9,23.9,26.5,33.8,23.9,27.5,21.2,72.8,0.286,100,8.33,rain,0,0,48.2,19,40.8,1010.5,85.9,9.6,122.1,10.5,7,,2021-01-18T06:25:03,2021-01-18T17:47:29,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,F0027,98433099999,E0758,98425099999"
quezon city,1/19/2021,28.1,24.3,26.2,30.9,24.3,27.2,22,77.7,0.067,100,20.83,rain,0,0,46.8,15,47,1010.3,89.6,9.5,78.7,7,3,,2021-01-19T06:25:07,2021-01-19T17:48:02,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,1/20/2021,27.8,24.3,25.8,32.1,24.3,26.4,23.1,85.3,53.165,100,25,rain,0,0,44.3,19.2,31.3,1010.1,95,9,79.1,6.8,3,,2021-01-20T06:25:10,2021-01-20T17:48:35,0.22,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,1/21/2021,30.9,23.9,27.3,37.6,23.9,30.1,24,83,11.677,100,8.33,rain,0,0,20.2,42.5,69.1,1010,88.6,9.1,78.4,6.7,4,,2021-01-21T06:25:12,2021-01-21T17:49:08,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,1/22/2021,31.2,25.6,27.6,36.9,25.6,30.6,24,80.8,0.015,100,12.5,rain,0,0,23.4,16,101.5,1009.5,77,9.5,79.3,7,4,,2021-01-22T06:25:12,2021-01-22T17:49:40,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,1/23/2021,29.7,24,27,34.1,24,29.2,23.5,82,14.392,100,8.33,rain,0,0,19.4,18.9,341.3,1010.2,62.4,9.3,109.6,9.6,5,,2021-01-23T06:25:12,2021-01-23T17:50:12,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,1/24/2021,31.9,23.7,27.5,37.6,23.7,29.8,23.6,79.9,34.882,100,8.33,rain,0,0,23.4,16.7,95.9,1011.4,66.4,9.2,80.7,6.9,3,,2021-01-24T06:25:10,2021-01-24T17:50:44,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,1/25/2021,30.9,24.2,27.3,37.5,24.2,29.8,23.6,80.6,1.039,100,12.5,rain,0,0,21.2,23.9,85.2,1011.1,62,9.7,61.1,5.3,3,,2021-01-25T06:25:08,2021-01-25T17:51:15,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,1/26/2021,30,23.7,26.8,35.1,23.7,29,23.2,81.2,1.905,100,16.67,rain,0,0,23.8,19.3,44.8,1010.9,67.8,9.4,95.1,8.2,5,,2021-01-26T06:25:04,2021-01-26T17:51:46,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,1/27/2021,29.1,24.2,26.4,33.9,24.2,27.3,23.3,83.8,5.99,100,20.83,rain,0,0,36,18.5,47.7,1011.2,82.9,9.3,60.5,5.3,3,,2021-01-27T06:24:59,2021-01-27T17:52:16,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,1/28/2021,28.8,24,26.2,33.1,24,27.4,22.5,80.5,0.121,100,12.5,rain,0,0,31.7,19.9,80,1012.5,69.9,9.3,90,7.7,4,,2021-01-28T06:24:53,2021-01-28T17:52:46,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,1/29/2021,28.9,22.3,25.9,29.6,22.3,26.4,19.2,67.4,0,0,0,,0,0,51.1,25.5,87.2,1012.9,46.3,9.4,88,7.6,4,,2021-01-29T06:24:45,2021-01-29T17:53:15,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,1/30/2021,29,22.5,25.6,30.2,22.5,26,18.7,66.2,0,0,0,,0,0,55.8,28.4,81.4,1013.8,54.3,9.5,133.2,11.5,7,,2021-01-30T06:24:37,2021-01-30T17:53:44,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,1/31/2021,29.1,21,25.2,30.1,21,25.6,18.2,65.7,0,0,0,,0,0,216,25.5,74.2,1014.6,43.5,9.6,128.3,11.1,5,,2021-01-31T06:24:27,2021-01-31T17:54:12,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,2/1/2021,29.1,21.6,25.7,31.1,21.6,26.4,19.9,70.9,0.376,100,8.33,rain,0,0,33.5,23.3,77.4,1014,59.4,10,91.1,7.7,4,,2021-02-01T06:24:17,2021-02-01T17:54:40,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,2/2/2021,30.9,23.3,26.4,34.4,23.3,27.4,20.2,69.3,0,0,0,,0,0,27,16.7,44.8,1013.2,64.5,10,105,9,5,,2021-02-02T06:24:05,2021-02-02T17:55:07,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98432099999,98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,2/3/2021,31.1,21.9,26.9,33.7,21.9,28.1,20.5,68.9,0,0,0,,0,0,57.6,24.2,76.2,1013.2,43.4,9.7,150.4,13.2,7,,2021-02-03T06:23:52,2021-02-03T17:55:34,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
